1,150,0.2,0,0.04,2.5,0,100
66,150,0.2,0,0.57,2.5,0,100
62,150,0.2,0,0.7,2.5,0,100
44,150,0.2,0,0.69,2.5,0,100
13,150,0.2,0,0.45,2.5,0,100
97,150,0.2,0,0.61,2.5,0,100
69,150,0.2,0,0.84,2.5,0,100
48,150,0.2,0,0.46,2.5,0,100
76,150,0.2,0,0.54,2.5,0,100
2,150,0.2,0,0.08,2.5,0,100
2,150,0.2,0,0.16,2.5,0,100
7,150,0.2,0,0.26,2.5,0,100
113,150,0.2,0,0.99,2.5,0,100
4,150,0.2,0,0.21,2.5,0,100
2,150,0.2,0,0.05,2.5,0,100
1,150,0.2,0,0.83,2.5,0,100
47,150,0.2,0,0.47,2.5,0,100
2,150,0.2,0,0.23,2.5,0,100
117,150,0.2,0,0.9,2.5,0,100
89,150,0.2,0,0.58,2.5,0,100
1,150,0.2,0,0.18,2.5,0,100
99,150,0.2,0,0.87,2.5,0,100
6,150,0.2,0,0.32,2.5,0,100
90,150,0.2,0,0.61,2.5,0,100
9,150,0.2,0,0.39,2.5,0,100
95,150,0.2,0,0.95,2.5,0,100
1,150,0.2,0,0.3,2.5,0,100
2,150,0.2,0,0.29,2.5,0,100
2,150,0.2,0,0.42,2.5,0,100
110,150,0.2,0,0.89,2.5,0,100
62,150,0.2,0,0.31,2.5,0,100
108,150,0.2,0,0.82,2.5,0,100
68,150,0.2,0,0.62,2.5,0,100
109,150,0.2,0,0.89,2.5,0,100
94,150,0.2,0,0.6,2.5,0,100
102,150,0.2,0,0.98,2.5,0,100
61,150,0.2,0,0.36,2.5,0,100
105,150,0.2,0,0.98,2.5,0,100
82,150,0.2,0,0.78,2.5,0,100
84,150,0.2,0,0.78,2.5,0,100
68,150,0.2,0,0.51,2.5,0,100
95,150,0.2,0,0.58,2.5,0,100
1,150,0.2,0,0.46,2.5,0,100
99,150,0.2,0,0.55,2.5,0,100
109,150,0.2,0,0.69,2.5,0,100
40,150,0.2,0,0.45,2.5,0,100
97,150,0.2,0,0.85,2.5,0,100
90,150,0.2,0,0.73,2.5,0,100
38,150,0.2,0,0.55,2.5,0,100
95,150,0.2,0,0.75,2.5,0,100
1,150,0.2,0,0.07,2.5,0,100
37,150,0.2,0,0.48,2.5,0,100
8,150,0.2,0,0.24,2.5,0,100
99,150,0.2,0,0.49,2.5,0,100
100,150,0.2,0,0.71,2.5,0,100
71,150,0.2,0,0.93,2.5,0,100
1,150,0.2,0,0.18,2.5,0,100
9,150,0.2,0,0.29,2.5,0,100
95,150,0.2,0,0.97,2.5,0,100
10,150,0.2,0,0.95,2.5,0,100
20,150,0.2,0,0.66,2.5,0,100
92,150,0.2,0,0.75,2.5,0,100
4,150,0.2,0,0.55,2.5,0,100
73,150,0.2,0,0.44,2.5,0,100
2,150,0.2,0,0.05,2.5,0,100
86,150,0.2,0,0.95,2.5,0,100
4,150,0.2,0,0.47,2.5,0,100
86,150,0.2,0,0.66,2.5,0,100
115,150,0.2,0,0.98,2.5,0,100
69,150,0.2,0,0.65,2.5,0,100
19,150,0.2,0,0.41,2.5,0,100
1,150,0.2,0,0.06,2.5,0,100
114,150,0.2,0,0.86,2.5,0,100
1,150,0.2,0,0.03,2.5,0,100
40,150,0.2,0,0.37,2.5,0,100
1,150,0.2,0,0.45,2.5,0,100
45,150,0.2,0,0.39,2.5,0,100
1,150,0.2,0,0.35,2.5,0,100
63,150,0.2,0,0.49,2.5,0,100
108,150,0.2,0,0.74,2.5,0,100
9,150,0.2,0,0.12,2.5,0,100
7,150,0.2,0,0.28,2.5,0,100
12,150,0.2,0,0.38,2.5,0,100
75,150,0.2,0,0.52,2.5,0,100
95,150,0.2,0,0.59,2.5,0,100
2,150,0.2,0,0.2,2.5,0,100
2,150,0.2,0,0.21,2.5,0,100
81,150,0.2,0,0.63,2.5,0,100
5,150,0.2,0,0.67,2.5,0,100
103,150,0.2,0,0.65,2.5,0,100
5,150,0.2,0,0.32,2.5,0,100
2,150,0.2,0,0.06,2.5,0,100
80,150,0.2,0,0.54,2.5,0,100
1,150,0.2,0,0.02,2.5,0,100
30,150,0.2,0,0.39,2.5,0,100
98,150,0.2,0,0.87,2.5,0,100
77,150,0.2,0,0.52,2.5,0,100
5,150,0.2,0,0.11,2.5,0,100
83,150,0.2,0,0.44,2.5,0,100
2,150,0.2,0,0.15,2.5,0,100
84,150,0.2,0,0.78,2.5,0,100
80,150,0.2,0,0.65,2.5,0,100
112,150,0.2,0,0.96,2.5,0,100
22,150,0.2,0,0.48,2.5,0,100
108,150,0.2,0,0.86,2.5,0,100
115,150,0.2,0,0.89,2.5,0,100
3,150,0.2,0,0.12,2.5,0,100
67,150,0.2,0,0.84,2.5,0,100
102,150,0.2,0,0.77,2.5,0,100
100,150,0.2,0,0.9,2.5,0,100
13,150,0.2,0,0.27,2.5,0,100
1,150,0.2,0,0.18,2.5,0,100
103,150,0.2,0,1,2.5,0,100
33,150,0.2,0,0.47,2.5,0,100
2,150,0.2,0,0.25,2.5,0,100
1,150,0.2,0,0.04,2.5,0,100
93,150,0.2,0,0.78,2.5,0,100
95,150,0.2,0,0.62,2.5,0,100
97,150,0.2,0,0.72,2.5,0,100
6,150,0.2,0,0.13,2.5,0,100
16,150,0.2,0,0.47,2.5,0,100
12,150,0.2,0,0.33,2.5,0,100
1,150,0.2,0,0.5,2.5,0,100
1,150,0.2,0,0.05,2.5,0,100
2,150,0.2,0,0.07,2.5,0,100
34,150,0.2,0,0.56,2.5,0,100
97,150,0.2,0,0.69,2.5,0,100
3,150,0.2,0,0.25,2.5,0,100
64,150,0.2,0,0.43,2.5,0,100
1,150,0.2,0,0.2,2.5,0,100
4,150,0.2,0,0.41,2.5,0,100
70,150,0.2,0,0.67,2.5,0,100
4,150,0.2,0,0.16,2.5,0,100
79,150,0.2,0,0.44,2.5,0,100
21,150,0.2,0,0.38,2.5,0,100
1,150,0.2,0,0.15,2.5,0,100
2,150,0.2,0,0.42,2.5,0,100
86,150,0.2,0,0.8,2.5,0,100
1,150,0.2,0,0.2,2.5,0,100
1,150,0.2,0,0.61,2.5,0,100
17,150,0.2,0,0.48,2.5,0,100
108,150,0.2,0,0.89,2.5,0,100
81,150,0.2,0,0.84,2.5,0,100
1,150,0.2,0,0.09,2.5,0,100
7,150,0.2,0,0.58,2.5,0,100
1,150,0.2,0,0.24,2.5,0,100
101,150,0.2,0,0.54,2.5,0,100
97,150,0.2,0,0.83,2.5,0,100
13,150,0.2,0,0.3,2.5,0,100
41,150,0.2,0,0.42,2.5,0,100
105,150,0.2,0,0.83,2.5,0,100
26,150,0.2,0,0.27,2.5,0,100
36,150,0.2,0,0.7,2.5,0,100
3,150,0.2,0,0.31,2.5,0,100
35,150,0.2,0,0.75,2.5,0,100
9,150,0.2,0,0.3,2.5,0,100
1,150,0.2,0,0.44,2.5,0,100
6,150,0.2,0,0.32,2.5,0,100
104,150,0.2,0,0.88,2.5,0,100
106,150,0.2,0,0.82,2.5,0,100
2,150,0.2,0,0.23,2.5,0,100
105,150,0.2,0,0.74,2.5,0,100
88,150,0.2,0,0.74,2.5,0,100
97,150,0.2,0,0.49,2.5,0,100
4,150,0.2,0,0.25,2.5,0,100
80,150,0.2,0,0.85,2.5,0,100
1,150,0.2,0,0.02,2.5,0,100
92,150,0.2,0,0.64,2.5,0,100
94,150,0.2,0,0.86,2.5,0,100
18,150,0.2,0,0.74,2.5,0,100
103,150,0.2,0,0.79,2.5,0,100
2,150,0.2,0,0.84,2.5,0,100
2,150,0.2,0,0.27,2.5,0,100
72,150,0.2,0,0.7,2.5,0,100
96,150,0.2,0,0.84,2.5,0,100
68,150,0.2,0,0.77,2.5,0,100
1,150,0.2,0,0,2.5,0,100
115,150,0.2,0,0.96,2.5,0,100
59,150,0.2,0,0.38,2.5,0,100
31,150,0.2,0,0.45,2.5,0,100
5,150,0.2,0,0.17,2.5,0,100
6,150,0.2,0,0.21,2.5,0,100
83,150,0.2,0,0.56,2.5,0,100
111,150,0.2,0,0.93,2.5,0,100
1,150,0.2,0,0.13,2.5,0,100
103,150,0.2,0,0.94,2.5,0,100
93,150,0.2,0,0.59,2.5,0,100
5,150,0.2,0,0.66,2.5,0,100
105,150,0.2,0,0.72,2.5,0,100
106,150,0.2,0,0.98,2.5,0,100
108,150,0.2,0,0.95,2.5,0,100
105,150,0.2,0,0.74,2.5,0,100
1,150,0.2,0,0.54,2.5,0,100
2,150,0.2,0,0.49,2.5,0,100
3,150,0.2,0,0.2,2.5,0,100
65,150,0.2,0,0.86,2.5,0,100
93,150,0.2,0,0.95,2.5,0,100
4,150,0.2,0,0.06,2.5,0,100
104,150,0.2,0,0.79,2.5,0,100
79,150,0.2,0,0.71,2.5,0,100
114,150,0.2,0,0.9,2.5,0,100
1,150,0.2,0,0.21,2.5,0,100
108,150,0.2,0,0.76,2.5,0,100
111,150,0.2,0,0.87,2.5,0,100
102,150,0.2,0,0.78,2.5,0,100
1,150,0.2,0,0.02,2.5,0,100
75,150,0.2,0,0.81,2.5,0,100
86,150,0.2,0,0.77,2.5,0,100
2,150,0.2,0,0.09,2.5,0,100
105,150,0.2,0,0.9,2.5,0,100
3,150,0.2,0,0.1,2.5,0,100
1,150,0.2,0,0.07,2.5,0,100
1,150,0.2,0,0.2,2.5,0,100
5,150,0.2,0,0.32,2.5,0,100
3,150,0.2,0,0.26,2.5,0,100
105,150,0.2,0,0.77,2.5,0,100
117,150,0.2,0,1,2.5,0,100
81,150,0.2,0,0.44,2.5,0,100
92,150,0.2,0,0.45,2.5,0,100
15,150,0.2,0,0.92,2.5,0,100
14,150,0.2,0,0.22,2.5,0,100
90,150,0.2,0,0.67,2.5,0,100
74,150,0.2,0,0.67,2.5,0,100
1,150,0.2,0,0.05,2.5,0,100
2,150,0.2,0,0.08,2.5,0,100
77,150,0.2,0,0.61,2.5,0,100
6,150,0.2,0,0.13,2.5,0,100
60,150,0.2,0,0.34,2.5,0,100
3,150,0.2,0,0.12,2.5,0,100
7,150,0.2,0,0.22,2.5,0,100
31,150,0.2,0,0.38,2.5,0,100
102,150,0.2,0,0.91,2.5,0,100
85,150,0.2,0,0.52,2.5,0,100
22,150,0.2,0,0.38,2.5,0,100
84,150,0.2,0,0.68,2.5,0,100
106,150,0.2,0,0.98,2.5,0,100
4,150,0.2,0,0.19,2.5,0,100
101,150,0.2,0,0.82,2.5,0,100
7,150,0.2,0,0.34,2.5,0,100
103,150,0.2,0,0.85,2.5,0,100
90,150,0.2,0,0.63,2.5,0,100
64,150,0.2,0,0.56,2.5,0,100
1,150,0.2,0,0.17,2.5,0,100
5,150,0.2,0,0.38,2.5,0,100
1,150,0.2,0,0.19,2.5,0,100
5,150,0.2,0,0.13,2.5,0,100
92,150,0.2,0,0.99,2.5,0,100
109,150,0.2,0,0.7,2.5,0,100
109,150,0.2,0,0.92,2.5,0,100
110,150,0.2,0,0.84,2.5,0,100
12,150,0.2,0,0.32,2.5,0,100
1,150,0.2,0,0.28,2.5,0,100
86,150,0.2,0,0.96,2.5,0,100
81,150,0.2,0,0.59,2.5,0,100
76,150,0.2,0,0.73,2.5,0,100
69,150,0.2,0,0.54,2.5,0,100
3,150,0.2,0,0.45,2.5,0,100
90,150,0.2,0,0.69,2.5,0,100
25,150,0.2,0,0.44,2.5,0,100
111,150,0.2,0,0.99,2.5,0,100
1,150,0.2,0,0.64,2.5,0,100
27,150,0.2,0,0.52,2.5,0,100
1,150,0.2,0,0.3,2.5,0,100
82,150,0.2,0,0.96,2.5,0,100
11,150,0.2,0,0.51,2.5,0,100
62,150,0.2,0,0.75,2.5,0,100
113,150,0.2,0,0.93,2.5,0,100
114,150,0.2,0,0.98,2.5,0,100
1,150,0.2,0,0.16,2.5,0,100
50,150,0.2,0,0.44,2.5,0,100
35,150,0.2,0,0.41,2.5,0,100
2,150,0.2,0,0.12,2.5,0,100
1,150,0.2,0,0.22,2.5,0,100
18,150,0.2,0,0.44,2.5,0,100
3,150,0.2,0,0.13,2.5,0,100
4,150,0.2,0,0.23,2.5,0,100
3,150,0.2,0,0.15,2.5,0,100
45,150,0.2,0,0.41,2.5,0,100
27,150,0.2,0,0.88,2.5,0,100
2,150,0.2,0,0.06,2.5,0,100
7,150,0.2,0,0.38,2.5,0,100
1,150,0.2,0,0.14,2.5,0,100
94,150,0.2,0,0.65,2.5,0,100
1,150,0.2,0,0.67,2.5,0,100
85,150,0.2,0,0.59,2.5,0,100
1,150,0.2,0,0.89,2.5,0,100
7,150,0.2,0,0.14,2.5,0,100
61,150,0.2,0,0.55,2.5,0,100
14,150,0.2,0,0.25,2.5,0,100
21,150,0.2,0,0.24,2.5,0,100
1,150,0.2,0,0.11,2.5,0,100
60,150,0.2,0,0.39,2.5,0,100
15,150,0.2,0,0.26,2.5,0,100
18,150,0.2,0,0.26,2.5,0,100
114,150,0.2,0,0.85,2.5,0,100
2,150,0.2,0,0.37,2.5,0,100
12,150,0.2,0,0.38,2.5,0,100
72,150,0.2,0,0.6,2.5,0,100
30,150,0.2,0,0.31,2.5,0,100
37,150,0.2,0,0.72,2.5,0,100
36,150,0.2,0,0.56,2.5,0,100
17,150,0.2,0,0.23,2.5,0,100
1,150,0.2,0,0.28,2.5,0,100
109,150,0.2,0,0.84,2.5,0,100
49,150,0.2,0,0.39,2.5,0,100
1,150,0.2,0,0.09,2.5,0,100
109,150,0.2,0,0.71,2.5,0,100
103,150,0.2,0,0.69,2.5,0,100
3,150,0.2,0,0.2,2.5,0,100
111,150,0.2,0,0.92,2.5,0,100
2,150,0.2,0,0.11,2.5,0,100
100,150,0.2,0,0.7,2.5,0,100
99,150,0.2,0,0.7,2.5,0,100
1,150,0.2,0,0.01,2.5,0,100
97,150,0.2,0,0.92,2.5,0,100
6,150,0.2,0,0.22,2.5,0,100
1,150,0.2,0,0.02,2.5,0,100
1,150,0.2,0,0.12,2.5,0,100
2,150,0.2,0,0.09,2.5,0,100
64,150,0.2,0,0.61,2.5,0,100
5,150,0.2,0,0.22,2.5,0,100
33,150,0.2,0,0.29,2.5,0,100
13,150,0.2,0,0.31,2.5,0,100
2,150,0.2,0,0.15,2.5,0,100
2,150,0.2,0,0.22,2.5,0,100
110,150,0.2,0,0.9,2.5,0,100
51,150,0.2,0,0.64,2.5,0,100
1,150,0.2,0,0.03,2.5,0,100
81,150,0.2,0,0.98,2.5,0,100
53,150,0.2,0,0.53,2.5,0,100
1,150,0.2,0,0.01,2.5,0,100
1,150,0.2,0,0.09,2.5,0,100
67,150,0.2,0,0.54,2.5,0,100
3,150,0.2,0,0.2,2.5,0,100
102,150,0.2,0,0.8,2.5,0,100
1,150,0.2,0,0.02,2.5,0,100
100,150,0.2,0,0.93,2.5,0,100
6,150,0.2,0,0.48,2.5,0,100
17,150,0.2,0,0.61,2.5,0,100
2,150,0.2,0,0.58,2.5,0,100
76,150,0.2,0,0.63,2.5,0,100
115,150,0.2,0,0.99,2.5,0,100
71,150,0.2,0,0.84,2.5,0,100
112,150,0.2,0,0.94,2.5,0,100
92,150,0.2,0,0.68,2.5,0,100
103,150,0.2,0,1,2.5,0,100
8,150,0.2,0,0.28,2.5,0,100
108,150,0.2,0,0.84,2.5,0,100
2,150,0.2,0,0.52,2.5,0,100
88,150,0.2,0,0.9,2.5,0,100
79,150,0.2,0,0.76,2.5,0,100
54,150,0.2,0,0.75,2.5,0,100
14,150,0.2,0,0.28,2.5,0,100
96,150,0.2,0,0.83,2.5,0,100
1,150,0.2,0,0.16,2.5,0,100
98,150,0.2,0,0.82,2.5,0,100
17,150,0.2,0,0.45,2.5,0,100
84,150,0.2,0,0.68,2.5,0,100
73,150,0.2,0,0.56,2.5,0,100
105,150,0.2,0,0.81,2.5,0,100
1,150,0.2,0,0.1,2.5,0,100
9,150,0.2,0,0.47,2.5,0,100
13,150,0.2,0,0.3,2.5,0,100
111,150,0.2,0,0.86,2.5,0,100
5,150,0.2,0,0.48,2.5,0,100
2,150,0.2,0,0.15,2.5,0,100
102,150,0.2,0,0.57,2.5,0,100
77,150,0.2,0,0.76,2.5,0,100
94,150,0.2,0,0.99,2.5,0,100
1,150,0.2,0,0.61,2.5,0,100
10,150,0.2,0,0.28,2.5,0,100
1,150,0.2,0,0.18,2.5,0,100
113,150,0.2,0,0.98,2.5,0,100
7,150,0.2,0,0.2,2.5,0,100
92,150,0.2,0,0.84,2.5,0,100
2,150,0.2,0,0.16,2.5,0,100
98,150,0.2,0,0.68,2.5,0,100
99,150,0.2,0,0.75,2.5,0,100
110,150,0.2,0,0.95,2.5,0,100
1,150,0.2,0,0.18,2.5,0,100
103,150,0.2,0,0.76,2.5,0,100
2,150,0.2,0,0.15,2.5,0,100
6,150,0.2,0,0.5,2.5,0,100
1,150,0.2,0,0.08,2.5,0,100
1,150,0.2,0,0.26,2.5,0,100
29,150,0.2,0,0.47,2.5,0,100
52,150,0.2,0,0.55,2.5,0,100
1,150,0.2,0,0.07,2.5,0,100
4,150,0.2,0,0.35,2.5,0,100
3,150,0.2,0,0.35,2.5,0,100
31,150,0.2,0,0.5,2.5,0,100
1,150,0.2,0,0.32,2.5,0,100
12,150,0.2,0,0.37,2.5,0,100
87,150,0.2,0,0.6,2.5,0,100
20,150,0.2,0,0.53,2.5,0,100
44,150,0.2,0,0.75,2.5,0,100
98,150,0.2,0,0.7,2.5,0,100
96,150,0.2,0,0.83,2.5,0,100
1,150,0.2,0,0.33,2.5,0,100
1,150,0.2,0,0.27,2.5,0,100
2,150,0.2,0,0.07,2.5,0,100
1,150,0.2,0,0.12,2.5,0,100
91,150,0.2,0,0.67,2.5,0,100
18,150,0.2,0,0.29,2.5,0,100
97,150,0.2,0,0.92,2.5,0,100
3,150,0.2,0,0.09,2.5,0,100
1,150,0.2,0,0.26,2.5,0,100
99,150,0.2,0,0.78,2.5,0,100
103,150,0.2,0,0.86,2.5,0,100
5,150,0.2,0,0.28,2.5,0,100
1,150,0.2,0,0.03,2.5,0,100
92,150,0.2,0,0.96,2.5,0,100
1,150,0.2,0,0.13,2.5,0,100
86,150,0.2,0,0.67,2.5,0,100
58,150,0.2,0,0.54,2.5,0,100
5,150,0.2,0,0.43,2.5,0,100
1,150,0.2,0,0.13,2.5,0,100
6,150,0.2,0,0.35,2.5,0,100
106,150,0.2,0,0.84,2.5,0,100
2,150,0.2,0,0.21,2.5,0,100
72,150,0.2,0,0.54,2.5,0,100
14,150,0.2,0,0.25,2.5,0,100
1,150,0.2,0,0.24,2.5,0,100
85,150,0.2,0,0.77,2.5,0,100
47,150,0.2,0,0.78,2.5,0,100
1,150,0.2,0,0.19,2.5,0,100
9,150,0.2,0,0.16,2.5,0,100
3,150,0.2,0,0.49,2.5,0,100
94,150,0.2,0,0.68,2.5,0,100
13,150,0.2,0,0.28,2.5,0,100
42,150,0.2,0,0.47,2.5,0,100
47,150,0.2,0,0.58,2.5,0,100
62,150,0.2,0,0.73,2.5,0,100
18,150,0.2,0,0.56,2.5,0,100
74,150,0.2,0,0.49,2.5,0,100
50,150,0.2,0,0.64,2.5,0,100
100,150,0.2,0,0.74,2.5,0,100
1,150,0.2,0,0.16,2.5,0,100
49,150,0.2,0,0.44,2.5,0,100
98,150,0.2,0,0.92,2.5,0,100
89,150,0.2,0,0.64,2.5,0,100
70,150,0.2,0,0.37,2.5,0,100
30,150,0.2,0,0.46,2.5,0,100
53,150,0.2,0,0.97,2.5,0,100
27,150,0.2,0,0.45,2.5,0,100
70,150,0.2,0,0.91,2.5,0,100
86,150,0.2,0,0.67,2.5,0,100
1,150,0.2,0,0.32,2.5,0,100
100,150,0.2,0,0.8,2.5,0,100
97,150,0.2,0,0.63,2.5,0,100
95,150,0.2,0,0.83,2.5,0,100
71,150,0.2,0,0.58,2.5,0,100
75,150,0.2,0,0.77,2.5,0,100
3,150,0.2,0,0.15,2.5,0,100
9,150,0.2,0,0.27,2.5,0,100
5,150,0.2,0,0.42,2.5,0,100
65,150,0.2,0,0.46,2.5,0,100
2,150,0.2,0,0.15,2.5,0,100
96,150,0.2,0,0.94,2.5,0,100
110,150,0.2,0,0.96,2.5,0,100
94,150,0.2,0,0.94,2.5,0,100
2,150,0.2,0,0.69,2.5,0,100
1,150,0.2,0,0.02,2.5,0,100
